t=2026-03-27T00:41:20-0400 lvl=info msg="no configuration paths supplied"
t=2026-03-27T00:41:20-0400 lvl=info msg="using configuration at default config path" path=/home/siqiouya/.config/ngrok/ngrok.yml
t=2026-03-27T00:41:20-0400 lvl=info msg="open config file" path=/home/siqiouya/.config/ngrok/ngrok.yml err=nil
t=2026-03-28T23:03:43-0400 lvl=info msg="join connections" obj=join id=21e5a5ac168a l=127.0.0.1:8199 r=3.228.45.243:10563
t=2026-03-28T23:03:44-0400 lvl=info msg="join connections" obj=join id=bfbc434eb5e2 l=127.0.0.1:8199 r=3.228.45.243:58241
t=2026-03-28T23:03:46-0400 lvl=info msg="join connections" obj=join id=fd25f88ef17d l=127.0.0.1:8199 r=3.228.45.243:2117
t=2026-03-28T23:03:48-0400 lvl=info msg="join connections" obj=join id=7f797e33573a l=127.0.0.1:8199 r=3.228.45.243:64523
t=2026-03-28T23:03:50-0400 lvl=info msg="join connections" obj=join id=f2eb46300329 l=127.0.0.1:8199 r=3.228.45.243:55490
t=2026-03-28T23:03:52-0400 lvl=info msg="join connections" obj=join id=9252ad67b4fa l=127.0.0.1:8199 r=3.228.45.243:37806
t=2026-03-28T23:03:54-0400 lvl=info msg="join connections" obj=join id=c6941bfd0267 l=127.0.0.1:8199 r=3.228.45.243:20805
t=2026-03-28T23:03:56-0400 lvl=info msg="join connections" obj=join id=a42902c7636d l=127.0.0.1:8199 r=3.228.45.243:30054
t=2026-03-28T23:03:58-0400 lvl=info msg="join connections" obj=join id=4d232aeff35f l=127.0.0.1:8199 r=3.228.45.243:54219
t=2026-03-28T23:04:00-0400 lvl=info msg="join connections" obj=join id=6529704b8b95 l=127.0.0.1:8199 r=3.228.45.243:43013
t=2026-03-28T23:04:02-0400 lvl=info msg="join connections" obj=join id=04dc88e310f2 l=127.0.0.1:8199 r=3.228.45.243:9567
t=2026-03-28T23:04:04-0400 lvl=info msg="join connections" obj=join id=b26963c9336f l=127.0.0.1:8199 r=3.228.45.243:5363
t=2026-03-28T23:04:06-0400 lvl=info msg="join connections" obj=join id=fdc370ba3268 l=127.0.0.1:8199 r=3.228.45.243:6618
t=2026-03-28T23:04:07-0400 lvl=info msg="join connections" obj=join id=b66d45f99c20 l=127.0.0.1:8199 r=3.228.45.243:15153
t=2026-03-28T23:04:09-0400 lvl=info msg="join connections" obj=join id=2ed68961ab59 l=127.0.0.1:8199 r=3.228.45.243:29311
t=2026-03-28T23:04:11-0400 lvl=info msg="join connections" obj=join id=b41c437a58cf l=127.0.0.1:8199 r=3.228.45.243:21677
t=2026-03-28T23:04:13-0400 lvl=info msg="join connections" obj=join id=1ec341e02ceb l=127.0.0.1:8199 r=3.228.45.243:26242
t=2026-03-28T23:04:15-0400 lvl=info msg="join connections" obj=join id=987c0f569882 l=127.0.0.1:8199 r=3.228.45.243:32261
t=2026-03-29T00:31:40-0400 lvl=info msg="received stop request" obj=app stopReq="{err:<nil> restart:false}"
t=2026-03-29T00:31:40-0400 lvl=info msg="session closing" obj=tunnels.session err=nil
